Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
152,3.2211228065975666E8,14,3.201196589099174E7,309,5.867808093126552E9
153,3.23362242227705E8,14,3.2242106618329216E7,311,5.856509398092601E9
153,3.2459501279288125E8,14,3.2469885903559826E7,311,5.876014696580234E9
153,3.2460727750907475E8,14,3.24724533469507E7,310,5.845163846223625E9
153,3.246195205742969E8,14,3.2475020443307452E7,310,5.845358268996573E9
153,3.258621958563314E8,14,3.2732068514795143E7,308,5.833679253569833E9
152,3.226871113497686E8,14,3.2734621960852686E7,307,5.833857935678578E9
152,3.226993685520917E8,13,3.1921938107893784E7,306,5.817962908493373E9
151,3.19414848575601E8,13,3.192425921096225E7,306,5.818154163828492E9
152,3.1943814414984983E8,13,3.192658015166593E7,307,5.758634405435205E9
151,3.1710449735614675E8,13,3.2158781062704735E7,307,5.7776682252191725E9
151,3.1711666068449897E8,13,3.2161085232775122E7,306,5.761885088804228E9
150,3.170926431290335E8,13,3.2163376741110954E7,305,5.731469488116335E9
148,3.113911661447517E8,13,3.2165668078262523E7,304,5.702911304732006E9
147,3.07957628452108E8,13,3.2167959244120445E7,300,5.608672777850361E9
145,3.042839232571302E8,13,3.217025023857423E7,297,5.546204381596056E9
145,3.054448992490196E8,13,3.2399411300274733E7,294,5.477047619280901E9
145,3.059808434443177E8,13,3.250483638768114E7,294,5.485869269784392E9
145,3.059924577896061E8,12,2.8976700721874595E7,291,5.40469716229559E9
145,3.0600406757523674E8,12,2.8979273066407222E7,288,5.312779669019999E9
144,3.028513090960331E8,12,2.898207124788038E7,287,5.296200098668024E9
144,3.040242338187378E8,12,2.9262880803750087E7,286,5.300345542767162E9
143,3.018657747698537E8,12,2.9542721657877978E7,286,5.319145325608464E9
143,3.0236197922216845E8,12,2.966159143886411E7,286,5.327134079810574E9
143,3.035195497510479E8,12,2.9939345885684215E7,285,5.3148194689287195E9
143,3.035310700479511E8,12,2.994210117905169E7,285,5.315004679420295E9
143,3.0387193739296514E8,12,3.0023728589955885E7,283,5.258568238117316E9
143,3.0502096608071053E8,12,3.029902967940107E7,283,5.277170869228228E9
143,3.054738569670729E8,12,3.0406235527513307E7,282,5.253525328257746E9
143,3.066239073415657E8,12,3.0678360891168434E7,281,5.24116324516987E9
143,3.0777855437199926E8,12,3.0947890319749743E7,281,5.259727952185251E9
143,3.077902025151104E8,12,3.0950557941899326E7,281,5.259913778207002E9
143,3.088116958076253E8,12,3.1183360544216044E7,280,5.242701899852703E9
143,3.088232891034295E8,12,3.1186002402736798E7,279,5.211965429833018E9
143,3.088348671521835E8,12,3.1188643531580314E7,277,5.150397041507165E9
143,3.08846544395796E8,12,3.119128434944954E7,275,5.102421995205926E9
142,3.0744481353050935E8,12,3.14550656084816E7,275,5.121108765368199E9
142,3.074564733481519E8,12,3.1457674248321068E7,275,5.121295231854356E9
141,3.0478949520503736E8,12,3.1643345257208977E7,275,5.134570368811698E9
141,3.048010699065863E8,12,3.1645928892253477E7,274,5.103779103292341E9
141,3.052792508870443E8,12,3.1752578567175865E7,272,5.051866225086008E9
141,3.052908003499858E8,12,3.1755146984493062E7,271,5.021144082020652E9
141,3.0530240059721786E8,12,3.175771482355535E7,269,4.9620762342885685E9
140,3.017777464631911E8,12,3.1760280349982146E7,269,4.962238268691132E9
140,3.0294971106319594E8,11,2.851334936431251E7,267,4.9189998180947275E9
140,3.0412087115329605E8,11,2.877008160543267E7,267,4.937712261337955E9
140,3.0413265286991596E8,11,2.8772734516620126E7,267,4.937901670284746E9
140,3.0414442331008154E8,11,2.877538640843061E7,267,4.938091013229055E9
139,3.0183110918147707E8,11,2.903947766984392E7,266,4.926079034612174E9
138,2.994507804973336E8,11,2.9298651020804673E7,264,4.8829704363622675E9
138,3.0062100790780777E8,11,2.9552691427642476E7,263,4.875363961579327E9
138,3.0063273938048905E8,11,2.9555193051861435E7,262,4.850180922010593E9
138,3.0064467789352E8,10,2.598758847058531E7,261,4.82178649959033E9
138,3.006566999815951E8,10,2.5990080428721596E7,260,4.790972864677522E9
138,3.0066883957629865E8,10,2.599262665260847E7,258,4.763764934833039E9
137,2.987499882706297E8,10,2.59953251863092E7,257,4.742164816573264E9
135,2.920575275837877E8,10,2.599802310400834E7,255,4.680796225258552E9
135,2.9206940087011385E8,10,2.6000720405617896E7,255,4.68097975846158E9
134,2.897191397958862E8,10,2.627505502797952E7,251,4.605930645486221E9
133,2.8839792370614654E8,10,2.654313947321564E7,251,4.624206192623984E9
133,2.884098966552762E8,10,2.654577486619155E7,251,4.624390668884189E9
133,2.8842186842315954E8,10,2.6548409119853817E7,249,4.568559652687107E9
131,2.838852067338293E8,10,2.680993688842491E7,249,4.585539547127009E9
128,2.764171570588838E8,10,2.6812507682450842E7,248,4.554753430990899E9
127,2.7637676431401205E8,10,2.681507738148565E7,245,4.494080683605469E9
127,2.7754831146360797E8,10,2.7070075896167174E7,245,4.512308435937494E9
127,2.7871409145746225E8,10,2.731866211399933E7,245,4.530559266530768E9
127,2.78725684204505E8,10,2.732110348757101E7,244,4.501187692015719E9
127,2.7873724686156726E8,10,2.7323543752301447E7,244,4.501368975320169E9
127,2.798930427236198E8,10,2.756548510254132E7,243,4.488186096134895E9
127,2.8104308733353025E8,10,2.780102157129972E7,243,4.506214787639372E9
127,2.821861910054515E8,10,2.803012983335461E7,242,4.493215130576684E9
126,2.7871165877194566E8,10,2.8032378268977348E7,242,4.493393469998179E9
125,2.756654404264373E8,10,2.812574986038122E7,242,4.500844479460977E9
125,2.7679597737033206E8,10,2.8345748065791838E7,242,4.518671562316241E9
125,2.7792085160005295E8,10,2.8559479260649573E7,240,4.474427772130232E9
124,2.745267144253793E8,10,2.8585837106450427E7,240,4.47664702044906E9
124,2.75564953643289E8,10,2.878216994415115E7,238,4.452563550147541E9
124,2.7557609814368474E8,10,2.8784248882033784E7,237,4.421761367463655E9
124,2.767103297329168E8,10,2.8989758517419957E7,237,4.439186202816044E9
124,2.773959961718158E8,10,2.911136626163032E7,237,4.4497133497473545E9
122,2.714364462285425E8,10,2.9306888954152487E7,237,4.466974773873594E9
122,2.714476032870261E8,10,2.930880571962025E7,236,4.436178010822104E9
119,2.6193451471416685E8,10,2.931072122549009E7,233,4.343941639023434E9
118,2.606525247432034E8,10,2.9312636130222164E7,233,4.344113012663582E9
118,2.617300835660981E8,10,2.9501862907852285E7,236,4.3615682575135E9
118,2.6280205335328037E8,10,2.9685214011622287E7,234,4.317574053452499E9
118,2.6281271382645953E8,10,2.9687010976771817E7,234,4.3177463075493355E9
117,2.5956095707053816E8,9,2.629202693880829E7,232,4.25947527448571E9
117,2.5957151539049748E8,9,2.6293751754412197E7,232,4.259646555700475E9
116,2.5692055526121277E8,9,2.629547602376752E7,232,4.2598188589200006E9
116,2.5693100219176567E8,9,2.629719974902803E7,228,4.146816264197346E9
114,2.5082142964464074E8,9,2.6298952272027712E7,227,4.116055824962693E9
113,2.478398872742747E8,9,2.63007042505558E7,222,4.0359676371191087E9
113,2.4785077102025783E8,9,2.630245568473444E7,221,4.0051364372130203E9
113,2.483895897766478E8,9,2.6388331616339717E7,221,4.0138288113742366E9
113,2.494788240536986E8,9,2.6558737842534482E7,221,4.031870370780845E9
112,2.4592062059991315E8,9,2.6560408742642272E7,221,4.0320498464753E9
112,2.47002000975115E8,9,2.6725454363878537E7,220,4.0190384841993413E9
111,2.435504490833016E8,9,2.672707269608661E7,218,4.017158532433687E9
108,2.3795807606470013E8,9,2.6728690433811694E7,216,3.984110819350195E9
107,2.3457187770594877E8,9,2.6730307659383904E7,214,3.922471039633984E9
106,2.3134569981385761E8,9,2.673192437293638E7,212,3.8686983720280194E9
104,2.244748768014478E8,9,2.6733540574599907E7,212,3.868878186874642E9
103,2.209349249182093E8,9,2.673515626450532E7,209,3.7886913173840923E9
103,2.2197398394640023E8,9,2.689472591552735E7,207,3.7534023412133064E9
102,2.194776231920896E8,9,2.704927486073532E7,205,3.7091111508262353E9
102,2.1948842435640642E8,9,2.7050790164981578E7,203,3.6509833106808667E9
101,2.181108464047575E8,9,2.7052304907261066E7,203,3.6511572460861616E9
101,2.1920178492136624E8,9,2.7201857105500676E7,202,3.639394426894639E9
100,2.1604638373868802E8,9,2.7203323507668894E7,202,3.639567752005181E9
100,2.1657204888711014E8,9,2.7274769120537255E7,200,3.5862760147161784E9
100,2.1658274365323198E8,9,2.7276212041651893E7,199,3.5653197091096325E9
100,2.1700815965535408E8,9,2.733329733495124E7,199,3.572236639013984E9
99,2.1527788356247267E8,9,2.7334721402443092E7,198,3.5522476131896553E9
99,2.152884519306696E8,9,2.7336144982850127E7,197,3.524187047041455E9
99,2.15299162043124E8,9,2.7337568104442142E7,196,3.493442436612868E9
99,2.153099284607178E8,9,2.733899076735448E7,196,3.493616457393449E9
98,2.1184722005422568E8,9,2.7340412971721753E7,194,3.4811894628747177E9
96,2.0607503848265585E8,9,2.740022535911986E7,192,3.4355276914991736E9
94,1.9898589025807557E8,9,2.740162784913128E7,192,3.4356969147277837E9
92,1.9628836967619768E8,9,2.752908001723078E7,191,3.4202743511599774E9
92,1.9736242459670797E8,10,2.7676908412361834E7,191,3.4061941329295864E9
92,1.984305718446349E8,10,2.7809714888497524E7,188,3.3571713867564464E9
92,1.984413545685948E8,10,2.7811019442786686E7,187,3.3566530775489225E9
92,1.9845227436305085E8,10,2.7812323554576885E7,187,3.3568190337055435E9
92,1.995438748512879E8,10,2.794124333795418E7,187,3.3734177554130464E9
91,1.9605401207298666E8,10,2.7942510077434134E7,186,3.3643337224721475E9
89,1.8907649109890935E8,10,2.7943776391987488E7,185,3.333493710134035E9
